境界之Rinne
境界的彼方
境界線上的地平線
境界觸發者
夏日時光
夏洛特
夏目友人帳
夏雪之約
夕照少女
多田君不戀愛
多羅羅
夜之小雙俠
夢幻之星Online2
大人的防具店
大叔與棉花糖
大圖書館的牧羊人
大欺詐師
大正處女御伽話
大貴族
大運動會
天使的3P
天使與龍的輪舞
天使降臨到了我身邊
天元突破
天地創造設計部
天才王子的赤字國家重生術
天晴爛漫
天狼
天真與閃電
天空與海洋之間
天籟人偶
"天華百劍 歡迎來到銘治館 "
天體的秩序
"夫婦以上，戀人未滿 "
失憶融合WIXOSS
失格紋的最強賢者
失落的歌謠
奇巧計程車
"奇幻 怪盜"
奇異太郎少年的妖怪繪日記
奇蛋物語
奇諾之旅
契約之吻
女友伴身邊
女子落
女忍者椿的心事
女性向遊戲世界對路人角色很不友好
女朋友
女王之刃
女神宿舍的管理員
女神異聞錄5
女高中生的虛度日常
"奴隸區 我和我的23個奴隸"
她來自煩星
她去公爵家的理由
如果折斷她的旗
如果有妹妹就好了
如果究極進化的完全沉浸RPG比現實還更像垃
如果這叫愛情感覺會很噁心
妖幻三重奏
妖怪人間貝姆
妖怪公寓
妖怪少爺
妖怪旅館營業中
"妖狐 僕SS"
妖精森林的小不點
妖精的尾巴
妙手小廚師
姐姐來了
嫁給非人類
孤獨搖滾
學園奶爸
學園孤島
學園少女突襲者
學戰都市
學生會的一己之見
宇宙巡警露露子
宇宙戰艦提拉米斯
宇崎學妹想要玩
安達與島村
家庭教師
家有女友
"宿命迴響 命運節拍"
寄宿學校的茱麗葉
寄生獸生命的準則
富豪刑警
實況主的逃脫遊戲
實驗品家庭
寵物小精靈
寶可夢旅途
寶可夢超級願望
寶石之國
寶石商人理察的謎鑑定
將國戡亂記
尋找失去的未來
對魔導學園35試驗小隊
小智是女孩啦
小書痴的下剋上
小木乃伊到我家
小林家的女僕龍
小桃小栗LOVE
小邪神飛踢
小鎮有你
小長門有希的消失
小魔女學園
小鳥之翼
"少女 歌劇"
少女們以荒野為目標
少女前線
少女終末旅行
少女編號
少女與戰車
少年女僕
尤利西斯
"就算是哥哥，有愛就沒問題了，對吧 "
就算是爸爸，也想那個嘛
"尼爾 自動人形"
屍體如山的死亡遊戲
屬性同好會
山田君與7人魔女
川柳少女
工作細胞BLACK
巴哈姆特之怒
巴比倫
帶著智慧型手機闖蕩異世界
常住戰陣！蟲奉行
干物妹小埋
平交道時間
平凡職業造就世界最強
平家物語
平穩世代的韋馱天們
幸腹塗鴉
幸運邏輯
幻影死神
幻想玩偶
幻變夢境
幼女戰記
幼女社長
座敷童子塌塌米醬
庫洛魔法使
廚病激發
廚神小當家
廢天使加百列
式守同學不只可愛而已
"弦音 相繫的一射 "
"弦音 風舞高中弓道部 "
弩級戰隊HXEROS
弱角友崎同學
強襲魔女
強風吹拂
"彗星 路西法"
影子籃球員
影宅
"彼得 格里爾的賢者時間"
彼方的阿斯特拉
後宮之烏
"後街女孩  極道少女 "
徒然喜歡你
從零開始的魔法書
御神樂學園組曲
徹夜之歌
"心連 情結"
忍之一時
快盜天使BREAK
怕痛的我，把防禦力點滿就對了
"急戰 5"
急戰5秒殊死鬥
怪人開發部的黑井津小姐
怪怪守護神
怪物事變
怪物彈珠
怪病醫拉姆尼
怪醫黑傑克
悠哉日常大王
悠哉賽馬娘
情色漫畫老師
惑星公主蜥蜴騎士
惡之華
"惡偶  天才人形 "
惡魔之謎
惡魔倖存者2
惡魔奶爸
惡魔高校
想成為世界
愚者信長
愛吃拉麵的小泉同學
愛在征服世界後
"愛絲卡 羅吉的鍊金工房 黃昏天空之鍊金術士"
愛麗絲與藏六
"慎重勇者 這個勇者明明超TUEEE卻過度謹慎"
"慕留人  "
憂國的莫里亞蒂
憂鬱的物怪庵
戀上換裝娃娃
戀如雨止
戀愛Flops
戀愛小行星
戀愛暴君
戀愛研究室
戀愛與謊言
戀愛與選舉與巧克力
戀曲寫真
戀與製作人
成神之日
成群結伴！西頓學園
我不受歡迎，怎麼想都是你們的錯
"我不是說了能力要平均值嗎 "
"我們仍未知道那天所看見的花名 "
我們大家的河合莊
我們的重製人生
我們真的學不來
我內心的糟糕念頭
我喜歡的妹妹不是妹妹
我太受歡迎了該怎麼辦
我女友與青梅竹馬的慘烈修羅場
我家師傅沒有尾巴
我家有個魚乾妹
我家的女僕有夠煩
我家的英雄
我想成為影之強者
"我推的孩子】 "
我的女友是個過度認真的處女Bitch
我的妹妹哪有這麼可愛
我的朋友很少
我的腦內戀礙選項
我的英雄學院
我立於百萬生命之上
我老婆是學生會長！
我與機器子
"我被綁架到貴族女校當 庶民樣本 "
我讓最想被擁抱的男人給威脅了
我，要成為雙馬尾
"戰 戀"
戰刻夜血
戰勇
戰國BASARA
戰國無雙
戰姬絕唱
戰翼的希格德莉法
戰鬥員派遣中
戰鬥女子學園
房東妹子青春期
房間露營
打工吧！魔王大人
持續狩獵史萊姆三百年，不知不覺就練到LV
"捏造陷阱  NTR "
排球少年
掠奪者
搖曳莊的幽奈小姐
搖曳露營
擁有超常技能的異世界流浪美食家
擅長捉弄人的高木同學
擺出討厭的表情露出內褲
擾亂
攀岩少女
放學後堤防日誌
放學後桌遊俱樂部
放學後的昴星團
政宗君的復仇
散華禮彌
敦君與女朋友
數碼寶貝
文豪野犬
斬！赤紅之瞳
斯特拉的魔法
"新世界 未來篇"
新來的女傭有點怪
新妹魔王的契約者BURST
新櫻花大戰
新網球王子
新蠟筆小新
旗揚！獸道
日常系的異能戰鬥
早安戀味糕點店
明日同學的水手服
明治東京戀伽
星刻龍騎士
星合之空
星期一的豐滿
春原莊的管理員小姐
春太與千夏
昨日之歌
昭和元祿落語心中－助六再現篇－
昴宿七星
時空幻境
時鐘機關之星
時間支配者
時間旅行少女
晨曦公主
普通攻擊是全體二連擊，這樣的媽媽你喜歡嗎
暗夜
暗殺教室
暗芝居
暗黑企業的迷宮
暮光幻影
暮蟬悲鳴時
曆物語
書店裡的骷髏店員本田
書蟲公主
最弱無敗神裝機龍
最強學生會長
最強陰陽師的異世界轉生記
"最終休止符  無止境的螺旋物語 "
"最近，妹妹的樣子有點怪 "
最遊記
月光下的異世界之旅
月刊少女野崎君
月影特工
月與萊卡與吸血公主
月色真美
有頂天家族
朋友遊戲
未確認進行時
"末日時在做什麼 有沒有空 可以來拯救嗎 "
本田小狼與我
杜鵑婚約
東京24區
東京ESP
東京喰種
東京喵喵NEW
東京復仇者
東京殘響
東京闇鴉
"果然我的青春戀愛喜劇搞錯了 完"
某天早上變成人頭麥克風的我君的人生
格林筆記
格萊普尼爾
桃之劍
桃子男孩渡海而來
"梅露可物語  無氣力少年與瓶中少女 "
梵諦岡奇蹟調查官
棋靈王
"棒球大聯盟 2nd"
棒球大聯盟2nd
棺姬嘉依卡
極道超女
極黑的布倫希爾德
槍彈辯駁
機動戰士鋼彈
機器人筆記
機甲少女
櫻Trick
櫻子小姐的腳下埋著屍體
櫻花任務
櫻花莊的寵物女孩
櫻蘭高校男公關部
歌愈少女
歌舞伎町夏洛克
歡迎來到實力至上主義的教室
正確的卡多
此花奇譚
武裝少女
歸宅部活動記錄
死亡筆記本
死亡遊行
死亡黑標
死神
殺戮的天使
比宇宙還遠的地方
比方說，這是個出身魔王關附近的少年在新手村生活的故事
江戶前精靈
池袋西口公園
沒有心跳的少女
泥鯨之子們在沙地上歌唱
活擊
派對咖孔明
流汗吧！健身少女
流浪神差
海天使的燈火
海盜戰記
海賊王女
淪落者之夜
深夜的超自然公務員
"深夜！天才傻鵬 深夜！天才妙老爹"
溫泉屋小女將
"滿腦都是  的我沒辦法談戀愛"
漂流武士
演劇偶像
漫畫女孩
漫畫家和助手
潔癖男子！青山君
潛行吧！奈亞子
潮與虎
火之丸相撲
火影忍者
火星異種
灰與幻想的格林姆迦爾
灰色樂園
灰色的果實
灰色迷宮
"災禍的真理  ZUERST "
炎炎消防隊
為了女兒，我說不定連魔王都能幹掉
為了養老，我要在異世界存8萬枚金幣
"為什麼老師會在這裡！ "
為我而生
為美好的世界獻上祝福
烏菈菈迷路帖
烏龍派出所
烏龍麵之國的金色毛毬
烘焙王
烙印勇士
無彩限的幻影世界
"無意間變成狗，被喜歡的女生撿回家 "
無神世界的神明活動
"無職轉生 到了異世界就拿出真本事 "
無能力者娜娜
"無論何時我們的戀情都是10厘米 "
無賴勇者的鬼畜美學
"無限的住人  IMMORTAL "
無頭騎士異聞錄
煙草
熊熊勇闖異世界
熱風海陸
爆漫王
爆肝工程師的異世界狂想曲
"牙狼 GARO  VANISHING"
牙鬥獸娘
物之古物奇譚
物語系列
犬夜叉
犬屋敷
狂賭之淵
狐仙的戀愛入門
狐妖小紅娘
狗與剪刀必有用
狩火之王
狼少女與黑王子
猜謎王
獨占我的英雄
獵人
獵獸神兵
獻給某飛行員的戀歌
玉子市場
王室教師海涅
王者天下
現實主義勇者的王國重建記
球詠
琴之森
環戰公主
瓦尼塔斯的手札
甘城輝煌樂園救世主
甜夢貓
甜心戰士
生存遊戲社
田中君總是如此慵懶
甲鐵城的卡巴內里
男子高校生的日常
異世界四重奏
"異世界居酒屋 古都阿伊特力亞的居酒屋阿信 "
異世界悠閒農家
異世界歸來的舅舅
異世界藥局
異世界超能魔術師
異世界迷宮裡的後宮生活
異世界食堂
異世界魔王與召喚少女的奴隸魔術Ω
異獸魔都
異種族風俗娘評鑑指南
"當不成勇者的我，只好認真找工作了 "
當女孩遇到熊
疾走王子
發條精靈戰記
白沙的Aquatope
白箱
白貓Project
白金終局
白銀的意志
白領羽球部
百合是我的工作！
百花繚亂
百鍊霸王與聖約女武神
皇帝聖印戰記
皿三昧
盛開的阿斯諾特莉亞
監獄學園
相合之物
相愛相殺
盾之勇者成名錄
"真 一騎當千"
"真 進化果實 不知不覺踏上勝利的人生 "
真白之音
眾神眷顧的男人
破刃之劍
碧藍幻想
碧藍航線
"社畜想被幼女幽靈療癒 "
社長，戰鬥的時間到了
神不在的星期天
神之塔
"神偷怪盜 1412"
神劍闖江湖
神怒之日
神推偶像登上武道館我就死而無憾
"神渣 偶像"
神田川JET
神聖之門
福星小子
秋葉原之旅
秋葉原冥途戰爭
科學一方通行
科學小飛俠CROWDS
科學小飛俠Crowds
科學超電磁砲
空戰魔導士候補生的教官
穿透幻影的太陽
窮神
立花館戀愛三角關係
童話魔法使
"競女        "
笑傲曇天
笑容的代價
笑面推銷員
笨拙之極的上野
粗點心戰爭
精靈使的劍舞
精靈幻想記
約定的夢幻島
約會大作戰
紅傷騎士X
紅殼的潘多拉
純潔的瑪利亞
純白相簿
索瑪麗與森林之神
紫羅蘭永恆花園
終將成為妳
終末的伊澤塔
終末的後宮
終物語
終結的熾天使
組長女兒與保姆
絆之
結城友奈是勇者
結界師
絕命制裁X
絕園的暴風雨
絕對可憐小孩
絕對防衛利維坦
絕對雙刃
給不滅的你
網路勝利組
緋彈的亞莉亞
緋紅結繫
緋色的碎片
"線上遊戲的老婆不可能是女生 "
緣結熊本
編舟記
總之就是很可愛
織田信奈的野望
織田肉桂信長
繼母的拖油瓶是我的前女友
續
罪人與龍共舞
羈絆者
"美味派對 光之美少女"
"美妙 頻道 星光頻道"
美妙射擊部
美少女死神
美麗新世界
群居姐妹
翠星上的加爾岡緹亞
聖劍使的禁咒詠唱
聖劍傳說
聖女魔力無所不能
聖誕之吻SS
聖靈家族
聖鬥士星矢
聯盟空軍航空魔法音樂隊
"肌肉魔法使 MASHLE "
能繼續奔跑下去真是太好了
自稱賢者弟子的賢者
至高指令
與變成了異世界美少女的大叔一起冒險
舞伎家的料理人
舞動不止
舞動青春
艦隊Collection
"艾梅洛閣下II世事件簿  魔眼搜集列車"
花牌情緣
花田少年史
花舞少女
花開物語
英雄傳說
"英雄王，為了窮盡武道而轉生 而後成為世界"
荒野的壽飛行隊
菜鳥鍊金術師開店營業中
萌獸寵物店
萬事屋齋藤先生轉生異世界
落
蒼之彼方的四重奏
蒼之騎士團
蒼天之拳
蒼翼默示錄
蒼藍世界的中心
蒼藍鋼鐵戰艦
蓋特機器人ARC
薔薇王的葬列
藍海少女
藍色時期
藍色監獄
蘿球社SS
處刑少女的生存之道
虛構推理
虹四格
虹色Days
蝦掰天文社
蟲師
"血界戰線  "
街角魔族
衛宮家今天的飯
被勇者隊伍開除的馭獸使，邂逅了最強種的貓
被解雇的暗黑士兵慢活的
裁斷分離之罪惡剪刀
裏世界遠足
"裙子中是野獸 裙子裡面是野獸"
裝甲娘戰機
裝神少女
要聽爸爸的話
覆面系Noise
記錄的地平線
調教咖啡廳
"請問您今天要來點兔子嗎 "
請在伸展台上微笑
諸神的惡作劇
謎之彼女X
警視廳
變態王子與不笑貓
貓娘樂園
賈希大人不氣餒
賢惠幼妻仙狐小姐
賢者之孫
賽馬娘Pretty
賽馬娘四格
赤髮白雪姬
超人力霸王
超人高中生們即便在異世界也能從容生存
"超可動女孩 1 6"
超心動！文藝復興
超時空要塞Δ
超次元戰記
超自然9人組
足球騎士
路人超能100
跳水男孩
軍火女王
"軒轅劍 蒼之曜"
輕羽飛揚
輕鬆百合
"輝夜姬想讓人告白  天才們的戀愛頭腦戰 "
"輝夜姬想讓人告白 天才們的戀愛頭腦戰  "
輝夜姬想讓人告白－永不結束的初吻－
轉生公主與天才千金的魔法革命
轉生史萊姆日記
轉生就是劍
轉生成女性向遊戲只有毀滅END的壞人大小姐
轉生成蜘蛛又怎樣
"轉生貴族的異世界冒險錄 不知自重的眾神使徒 "
"轉生賢者的異世界生活 取得"
辣妹與恐龍
辣妹與我的
農林
迷你刀使
迷家
迷糊公務員
逆轉世界的電池少女
逆轉裁判
這個僧侶有夠煩
這個勇者明明超
這個美術社大有問題！
"這樣算是殭屍嗎 "
通靈王
"進化果實 不知不覺踏上勝利的人生 "
進擊的巨人
"遊戲 3"
遊戲人生
達爾文遊戲
遙的接球
那就是聲優
鄰人似銀河
鄰座的怪同學
酒鬼妹子
里亞德錄大地
重來吧，魔王大人
重啟咲良田
重裝武器
野良與皇女與流浪貓之心
"金裝的維爾梅 瀕臨留級的魔法師聯手最強災"
銀之匙
銀河機攻隊
"銀河英雄傳說 全新命題"
銀河騎士傳
銀砂糖師與黑妖精
銃皇無盡的法夫納
"鋼之鍊金術師 2003"
鋼彈創鬥者潛網大戰
鍵等
"鎖鎖美小姐 不好好努力"
鏈鋸人
鐵路浪漫譚
鑽石王牌
閃亂神樂
閃電霹靂車
開掛藥師的異世界悠閒生活
間諜教室
闇影詩章
關於我在無意間被隔壁的天使變成廢柴這件事
關於我轉生變成史萊姆這檔事
阿宅的戀愛太難
阿松
阿爾蒂
阿魯斯的巨獸
陰晴不定的體操哥哥
陰陽眼見子
隔壁的吸血鬼美眉
隱瞞之事
雙星之陰陽師
雙槍激鬥
雛子的筆記
"雛邏輯 來自幸運邏輯 "
零之使魔
"雷頓神秘偵探社  卡特莉的解謎事件簿 "
電光超人古立特
電器街的漫畫店
電波少女與錢仙大人
電波教師
霸穹
靈感
青之蘆葦
青之驅魔師
青春之旅
青春紀行
青春豬頭少年不會夢到兔女郎學姊
青梅竹馬絕對不會輸的戀愛喜劇
非槍人生
革命機Valvrave
"革神語 天啟劍神 "
風夏
風都偵探
風雲維新大將軍
飆速宅男
飛翔吧！戰機少女
飛翔的魔女
食戟之靈
食鏽末世錄
養貓又養狗，每天都開心
馬娘四格
"騎士 魔法"
騷亂時節的少女們
驅魔少年
驚爆危機
驚爆遊戲
骸骨騎士大人異世界冒險中
體操武士
高中女生
高分少女
高校之神
高校艦隊
鬼太郎
鬼平
鬼斬
鬼滅之刃
鬼燈的冷徹
鬼牌遊戲
魔偶馬戲團
魔卡少女櫻
魔女之旅
魔女的使命
魔彈之王與戰姬
魔法使的新娘
魔法使黎明期
魔法咪路咪路
魔法少女小圓
魔法少女特殊戰明日香
魔法少女網站
魔法少女育成計畫
魔法律事務所
魔法戰爭
魔法水果籃
魔法禁書目錄
魔法科高中的優等生
魔法紀錄
魔法護士小麥
魔物娘的同居日常
魔王勇者
"魔王學院的不適任者 史上最強的魔王始祖，"
魔術士歐菲流浪之旅
魔術學姐
"魔裝學園H H"
魯邦
麵包超人
"黃昏少女 失憶"
黃金拼圖
黃金神威
黑之召喚士
黑執事
黑子的籃球
黑岩射手
黑白來看守所
黑色五葉草
黑色子彈
黑街
黑骸
"點滿農民相關技能後，不知為何就變強了 "
齊木楠雄的災難
龍先生，想要買個家
龍孃七七七埋藏的寶藏
龍王的工作
